Train Dataset,Train View,Train Model,Test Dataset,Test View,Accuracy,F1,ROC AUC,True Positives,False Positives,True Negatives,False Negatives
pklot,all_sunny,mobilenet,cnr,cnr_park,0.8149324861000794,0.8424611223799865,0.8517402545743834,623,16,403,217
pklot,puc_rainy,mobilenet,cnr,cnr_park_ext_cloudy,0.8146892655367232,0.7903885480572597,0.8222632893766894,1546,46,2059,774
pklot,puc_rainy,shufflenet,cnr,cnr_park_ext_sunny,0.814656536878759,0.8290760472923661,0.8293658312131218,2840,241,2307,930
pklot,all_rainy,mobilenet,cnr,cnr_park_ext_rainy,0.814647137150466,0.7757731958762887,0.8118121935909355,1204,56,1855,640
pklot,puc_cloudy,shufflenet,cnr,cnr_park_ext_sunny,0.8144982589427033,0.8237063778580024,0.8356574460022735,2738,140,2408,1032
pklot,ufpr04_cloudy,shufflenet,pklot,ufpr05_sunny,0.8141956151766944,0.8601356443104747,0.7830673629932149,5707,1846,2426,10
pklot,puc,squeezenet,cnr,cnr_park_ext_sunny,0.814181703070592,0.829310846176214,0.8280138580631191,2852,256,2292,918
pklot,ufpr04,squeezenet,cnr,cnr_park_ext,0.8140994688556253,0.8232439168360989,0.8160950133591572,6276,1067,5526,1628
pklot,puc_sunny,shufflenet,acpds,all,0.8140569395017794,0.8376068376068376,0.8172084390430852,539,197,376,12
cnr,cnr_park,mobilenet,pklot,puc_cloudy,0.8138273836421148,0.7727105553512321,0.8631091578021891,4202,2463,6604,9
pklot,all,squeezenet,cnr,cnr_park_ext_cloudy,0.8135593220338984,0.7847638925123924,0.8220001638135802,1504,9,2096,816
pklot,puc_sunny,squeezenet,spkl,all,0.81343669250646,0.8699099099099099,0.8416457362512669,1207,45,367,316
pklot,ufpr04,squeezenet,pklot,ufpr04,0.813320736891828,0.730202075368651,0.787504496952943,2674,1,5935,1975
pklot,all_sunny,squeezenet,pklot,puc_cloudy,0.8132248832655521,0.5829128826101581,0.7056603107445438,1733,2,9065,2478
pklot,ufpr04_rainy,mobilenet,pklot,ufpr05_rainy,0.812989921612542,0.8795962509012256,0.7049469964664311,610,167,116,0
pklot,ufpr05_rainy,mobilenet,pklot,all_sunny,0.812912372539397,0.8447581557395593,0.8083474334589857,18670,6741,11146,121
cnr,cnr_park,shufflenet,pklot,puc,0.8127902317139287,0.8310212765957447,0.8260420779845602,19529,7897,14952,45
cnr,all,mobilenet,pklot,ufpr05,0.8124736111948851,0.8582113376202855,0.7804279528169099,9409,2852,4061,257
pklot,ufpr04_sunny,mobilenet,acpds,all,0.8113879003558719,0.8348909657320872,0.8144861159940834,536,197,376,15
pklot,all_cloudy,shufflenet,cnr,all,0.811234528721041,0.801706894252567,0.8277552221938236,6012,201,6769,2773
cnr,all,shufflenet,spkl,all,0.8108527131782945,0.8782435129740519,0.7355396859800216,1320,163,249,203
cnr,cnr_park,mobilenet,spkl,all,0.8108527131782945,0.8829174664107485,0.6824221165431028,1380,223,189,143
pklot,ufpr04_sunny,squeezenet,pklot,ufpr04,0.810108644307983,0.7249589490968801,0.7840576604306988,2649,10,5926,2000
cnr,all,mobilenet,pklot,ufpr05_sunny,0.8100911002102312,0.8548473486877344,0.7818481855481942,5586,1766,2506,131
pklot,puc_sunny,squeezenet,cnr,cnr_park_ext,0.8092019038421743,0.7947766730968987,0.8222831032913698,5356,218,6375,2548
pklot,ufpr04,squeezenet,cnr,cnr_park_ext_rainy,0.8087882822902797,0.79067055393586,0.807501041464475,1356,230,1681,488
pklot,all_rainy,squeezenet,spkl,all,0.8082687338501292,0.8687654757693668,0.8109186646182484,1228,76,336,295
spkl,all,mobilenet,pklot,ufpr04_cloudy,0.8078192434628079,0.7550954383694597,0.8613948695515556,1167,750,2015,7
pklot,ufpr04_cloudy,shufflenet,pklot,ufpr05,0.8077085469569938,0.8582102828678171,0.7697907297427108,9648,3170,3743,18
pklot,puc_sunny,squeezenet,pklot,all,0.8075331244790619,0.7602527612194118,0.8019532720573491,21235,970,34958,12423
pklot,all_cloudy,shufflenet,cnr,cnr_park_ext_rainy,0.80745672436751,0.7641109298531811,0.8044341130411785,1171,50,1861,673
acpds,all,squeezenet,pklot,puc_cloudy,0.8071245669528544,0.5661528036591563,0.697250883335402,1671,21,9046,2540
pklot,puc,shufflenet,cnr,cnr_park,0.806989674344718,0.8332189430336308,0.8493763495851802,607,10,409,233
pklot,puc_rainy,mobilenet,acpds,all,0.8069395017793595,0.8273667462211615,0.809565663572182,520,186,387,31
pklot,puc_sunny,squeezenet,cnr,all,0.8067280228498889,0.7985444922262653,0.8223210866311348,6035,295,6675,2750
cnr,cnr_park_ext_cloudy,mobilenet,pklot,all,0.8062253901646883,0.831715048798143,0.8120306122508384,33321,13147,22781,337
pklot,ufpr05_cloudy,mobilenet,cnr,cnr_park,0.8061953931691819,0.8321870701513068,0.8493791908171383,605,9,410,235
pklot,ufpr05,shufflenet,pklot,ufpr04_sunny,0.8061538461538461,0.8406855858387188,0.7918893423415995,2992,879,1724,255
pklot,ufpr05,shufflenet,cnr,cnr_park_ext,0.8052010760847071,0.7866424901783016,0.8197713338155854,5206,126,6467,2698
pklot,all,squeezenet,acpds,all,0.8042704626334519,0.8116438356164384,0.8053451918295468,474,143,430,77
pklot,all_cloudy,mobilenet,cnr,cnr_park,0.8038125496425734,0.8323150033944331,0.8410146039322651,613,20,399,227
cnr,cnr_park_ext,mobilenet,pklot,puc,0.8038092544138793,0.8246201824809828,0.8178438619527084,19567,8316,14533,7
pklot,all_rainy,squeezenet,pklot,puc_sunny,0.8032055280963578,0.7557620153653744,0.793260947350817,6345,786,10393,3315
pklot,all,shufflenet,cnr,cnr_park,0.8030182684670373,0.8282548476454293,0.8487924764177748,598,6,413,242
pklot,ufpr05_sunny,squeezenet,pklot,all,0.8024602649958325,0.7796974165010577,0.7999409027614125,24325,4413,31515,9333
pklot,ufpr04,squeezenet,pklot,all,0.8023740407553244,0.7786505279423126,0.7997288160147153,24188,4282,31646,9470
pklot,ufpr05_sunny,shufflenet,pklot,ufpr04,0.8020784128483703,0.7959481835005356,0.8104062172602983,4086,1532,4404,563
cnr,cnr_park_ext,shufflenet,pklot,ufpr05_cloudy,0.8020010531858873,0.8534303534303534,0.7631211888073854,3284,1033,1285,95
pklot,all_rainy,shufflenet,cnr,cnr_park_ext_sunny,0.801994301994302,0.8164881912864896,0.817292805716451,2783,264,2284,987
pklot,ufpr04,shufflenet,pklot,ufpr05_rainy,0.8017917133258678,0.8732999284180386,0.6872791519434629,610,177,106,0
acpds,all,shufflenet,pklot,ufpr04,0.801511572980633,0.739556216685261,0.7841808465026534,2983,435,5501,1666
pklot,all_rainy,mobilenet,cnr,cnr_park,0.8014297061159651,0.8322147651006712,0.833248096374588,620,30,389,220
pklot,ufpr04,squeezenet,cnr,cnr_park_ext_sunny,0.8013611902500791,0.8316114316382665,0.7964082715314242,3099,584,1964,671
pklot,all_sunny,squeezenet,cnr,cnr_park_ext_rainy,0.8013315579227697,0.7554098360655738,0.7982356967482471,1152,54,1857,692
pklot,ufpr05_rainy,shufflenet,pklot,puc_sunny,0.8009501415614952,0.8199652777777777,0.812968479978635,9446,3934,7245,214
cnr,cnr_park_ext_cloudy,shufflenet,pklot,puc_cloudy,0.8007230004518753,0.7603260869565217,0.8531959642794295,4197,2632,6435,14
cnr,cnr_park_ext_rainy,shufflenet,pklot,ufpr05_rainy,0.8006718924972005,0.8717579250720461,0.6902479290969126,605,173,110,5
pklot,all,squeezenet,cnr,cnr_park,0.8006354249404289,0.8260568260568261,0.8464086828048643,596,7,412,244
cnr,cnr_park_ext_rainy,mobilenet,pklot,puc_cloudy,0.8001958126223829,0.760451467268623,0.853700231609132,4211,2653,6414,0
pklot,puc_sunny,mobilenet,cnr,cnr_park_ext_sunny,0.7999366888255777,0.8026233603997501,0.8282899366643208,2570,64,2484,1200
pklot,all_cloudy,squeezenet,pklot,ufpr05_cloudy,0.7997191504300509,0.796938957109806,0.8310953355764592,2239,1,2317,1140
cnr,all,mobilenet,spkl,all,0.7994832041343669,0.8697112155809268,0.730972977452524,1295,160,252,228
cnr,cnr_park_ext,shufflenet,pklot,ufpr05,0.7993847638578925,0.8489143272462978,0.7660718721334823,9344,3004,3909,322
pklot,ufpr05,shufflenet,cnr,all,0.7992383370358617,0.785457505256732,0.8174873369812409,5790,168,6802,2995
pklot,ufpr04_rainy,shufflenet,cnr,cnr_park_ext_sunny,0.7991452991452992,0.850898836799436,0.7604585070102312,3621,1120,1428,149
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr05_cloudy,0.7990170265051781,0.8490043518396413,0.7638567117972985,3219,985,1333,160
cnr,cnr_park_ext_cloudy,mobilenet,pklot,puc_sunny,0.7988387158692836,0.8202555526970242,0.811837444950483,9565,4097,7082,95
pklot,all_rainy,mobilenet,cnr,cnr_park_ext,0.7986479961371318,0.7823428528819626,0.8120635668366216,5246,261,6332,2658
pklot,all_cloudy,mobilenet,cnr,cnr_park_ext,0.7981651376146789,0.7779295689131754,0.8130547477511113,5125,147,6446,2779
pklot,ufpr05_cloudy,mobilenet,cnr,cnr_park_ext,0.7977512588811478,0.7778787878787878,0.8124865095847577,5134,162,6431,2770
cnr,cnr_park_ext_cloudy,mobilenet,pklot,all_cloudy,0.7971982194291699,0.7894712997780093,0.8341312584379771,8713,4579,9554,68
pklot,all_sunny,mobilenet,cnr,cnr_park_ext_sunny,0.7969294080405191,0.8030093658836174,0.8216992367238674,2615,128,2420,1155
cnr,cnr_park_ext,shufflenet,spkl,all,0.7963824289405684,0.8646978021978022,0.755561965716617,1259,130,282,264
cnr,cnr_park_ext_sunny,mobilenet,pklot,all_rainy,0.7960980490245123,0.8608303742146954,0.7237245282073494,6303,2023,1654,15
pklot,ufpr05_sunny,shufflenet,cnr,cnr_park,0.795869737887212,0.8209059233449477,0.8434353335606319,589,6,413,251
pklot,all_rainy,squeezenet,cnr,cnr_park_ext_cloudy,0.7957062146892655,0.7651948051948052,0.8039177041526743,1473,57,2048,847
pklot,puc_cloudy,mobilenet,acpds,all,0.7953736654804271,0.8157051282051282,0.7978386116944284,509,188,385,42
cnr,cnr_park_ext,mobilenet,pklot,ufpr05_rainy,0.7950727883538634,0.8653421633554084,0.6975149162949661,588,161,122,22
pklot,all_sunny,squeezenet,pklot,ufpr04,0.7948984411903637,0.6981787849297929,0.7672784274101204,2511,33,5903,2138
pklot,all,shufflenet,cnr,cnr_park_ext_sunny,0.7948717948717948,0.7971830985915493,0.8234734477345315,2547,73,2475,1223
cnr,cnr_park,shufflenet,pklot,ufpr05,0.7947403341576693,0.8492045907741392,0.7555999038506694,9582,3319,3594,84
pklot,ufpr04,mobilenet,acpds,all,0.7944839857651246,0.8251324753974262,0.798220275367965,545,225,348,6
pklot,all_cloudy,mobilenet,cnr,all,0.7944779435099968,0.7797878128400435,0.8129519225822677,5733,186,6784,3052
pklot,ufpr05_cloudy,mobilenet,cnr,all,0.7944144715963186,0.7800638283425002,0.8127171576044664,5744,198,6772,3041
cnr,cnr_park_ext,shufflenet,pklot,all_sunny,0.7943181198538634,0.8309278350515464,0.7894608195513259,18538,7291,10596,253
cnr,cnr_park,shufflenet,pklot,puc_sunny,0.7940880080618072,0.8181086007375694,0.8080073144392113,9650,4281,6898,10
cnr,cnr_park_ext,shufflenet,pklot,ufpr05_sunny,0.7939733707077785,0.842516069788797,0.7654007546321864,5505,1846,2426,212
pklot,ufpr04_cloudy,shufflenet,pklot,ufpr05_cloudy,0.7937510970686326,0.8518845329635699,0.746548748921484,3379,1175,1143,0
pklot,ufpr04,shufflenet,cnr,all,0.7935893367185021,0.8353917797124925,0.7746139851334568,8252,2719,4251,533
pklot,all,squeezenet,cnr,all,0.7927642018406855,0.7732166423560464,0.813490126397464,5566,46,6924,3219
pklot,all_rainy,mobilenet,cnr,all,0.7927007299270074,0.7808641975308642,0.8096687241605417,5819,300,6670,2966
pklot,all_rainy,squeezenet,pklot,all,0.7925875894576495,0.743527321190582,0.7871851645269001,20921,1696,34232,12737
pklot,all,squeezenet,cnr,cnr_park_ext,0.7923708353452439,0.7663406303369042,0.8090617671423072,4936,42,6551,2968
acpds,all,squeezenet,pklot,ufpr04_cloudy,0.7923330794617923,0.4674479166666667,0.6523535862925164,359,3,2762,815
pklot,ufpr05_rainy,mobilenet,pklot,puc_sunny,0.7921205432122462,0.8152034809316612,0.805505373040289,9555,4227,6952,105
pklot,ufpr05_cloudy,shufflenet,cnr,cnr_park_ext,0.7920259364006346,0.7706352225180677,0.807059898902099,5065,176,6417,2839
pklot,ufpr05,shufflenet,cnr,cnr_park_ext_rainy,0.7920106524633822,0.7358809604328711,0.7884697680173354,1088,25,1886,756
cnr,cnr_park,shufflenet,pklot,ufpr05_cloudy,0.7919957872564508,0.8506239757973024,0.7447303690943989,3374,1180,1138,5
pklot,all_cloudy,mobilenet,cnr,cnr_park_ext_rainy,0.7914780292942744,0.7387387387387387,0.7881271063406173,1107,46,1865,737
spkl,all,mobilenet,pklot,ufpr04_rainy,0.7914572864321608,0.745398773006135,0.8470980406681728,243,164,387,2
pklot,ufpr05,mobilenet,pklot,ufpr04_sunny,0.7914529914529914,0.7957133288680509,0.7988381603704995,2376,349,2254,871
cnr,cnr_park_ext_rainy,shufflenet,pklot,puc_sunny,0.791352752051442,0.8162143883675712,0.8054930569870268,9655,4343,6836,5
cnr,cnr_park_ext,shufflenet,pklot,all,0.7912511137297732,0.8209540244052754,0.7975115544271476,33302,14170,21758,356
cnr,cnr_park_ext_sunny,shufflenet,pklot,all_cloudy,0.79087021035175,0.7826954471249773,0.8272116972803465,8630,4641,9492,151
pklot,all_cloudy,squeezenet,pklot,ufpr04,0.7900803023145961,0.6916458506799888,0.762539559416018,2492,65,5871,2157
cnr,all,shufflenet,pklot,puc,0.7899017042641963,0.8144400724501905,0.8049073834091149,19560,8899,13950,14
pklot,ufpr05_sunny,squeezenet,pklot,puc_sunny,0.7898651566773838,0.7741269923144375,0.7889782991141516,7504,2223,8956,2156
acpds,all,mobilenet,pklot,ufpr04_sunny,0.7897435897435897,0.7998046875,0.7938313814542718,2457,440,2163,790
pklot,ufpr04,squeezenet,spkl,all,0.7896640826873385,0.8508611212898498,0.8265439634344581,1161,45,367,362
spkl,all,shufflenet,pklot,ufpr05_rainy,0.7894736842105263,0.8657142857142858,0.6716329722527951,606,184,99,4
cnr,cnr_park,shufflenet,pklot,ufpr05_sunny,0.789268195014516,0.8429456091919719,0.755639903559854,5649,2037,2235,68
cnr,cnr_park_ext_sunny,shufflenet,pklot,puc_sunny,0.7892413263592303,0.8139928849737421,0.8032085911601852,9610,4342,6837,50
pklot,all_sunny,squeezenet,cnr,cnr_park_ext_cloudy,0.7891525423728813,0.757976653696498,0.7972934925055286,1461,74,2031,859
pklot,all,mobilenet,cnr,cnr_park_ext_sunny,0.7888572333016778,0.7887903736542116,0.8195785741352244,2491,55,2493,1279
spkl,all,squeezenet,pklot,puc_cloudy,0.7887483054676909,0.5350571854798608,0.6801707738562107,1614,208,8859,2597
cnr,cnr_park_ext_cloudy,shufflenet,pklot,puc_sunny,0.7887134699361774,0.8136454056799425,0.8027306634722713,9612,4355,6824,48
pklot,ufpr04,shufflenet,cnr,cnr_park_ext,0.7886459267434641,0.8286736747931112,0.7738463142727134,7410,2570,4023,494
pklot,all_cloudy,squeezenet,cnr,cnr_park_ext_rainy,0.7882822902796272,0.7356168939142002,0.7849778823593513,1106,57,1854,738
pklot,ufpr04_rainy,shufflenet,pklot,ufpr05_sunny,0.7878666533186505,0.8435585086747878,0.752108031339608,5713,2115,2157,4
cnr,cnr_park_ext_cloudy,shufflenet,pklot,all,0.7876440663351824,0.8174304105560978,0.7938110294045946,33081,14200,21728,577
pklot,ufpr05_sunny,shufflenet,cnr,cnr_park_ext,0.7873353107539491,0.7631558730890374,0.8031356464898669,4967,146,6447,2937
cnr,cnr_park,mobilenet,pklot,ufpr05_rainy,0.7872340425531915,0.8650568181818182,0.6652580663847536,609,189,94,1
pklot,ufpr05,shufflenet,cnr,cnr_park_ext_sunny,0.7869578980690092,0.7874289324068224,0.8170965733773616,2493,69,2479,1277
pklot,ufpr05_rainy,shufflenet,spkl,all,0.7865633074935401,0.8649885583524027,0.6758449725567193,1323,213,199,200
pklot,puc,mobilenet,cnr,cnr_park,0.7863383637807784,0.8148657949070888,0.8273212865098307,592,21,398,248
pklot,puc_rainy,mobilenet,cnr,cnr_park,0.7863383637807784,0.8258899676375404,0.7998096374588022,638,67,352,202
cnr,cnr_park,shufflenet,pklot,all,0.7863219613140574,0.8185313106411023,0.7929558708400619,33534,14745,21183,124
pklot,ufpr04,squeezenet,pklot,all_sunny,0.7863024156169911,0.7720318771450178,0.7883241685975234,13272,2319,15568,5519
pklot,ufpr04_cloudy,mobilenet,acpds,all,0.7855871886120996,0.8186606471030851,0.7894594312102697,544,234,339,7
pklot,ufpr04_rainy,shufflenet,pklot,ufpr05,0.785511792026057,0.8445804195804196,0.7428858130321732,9662,3552,3361,4
cnr,cnr_park_ext_cloudy,mobilenet,pklot,all_sunny,0.7854572223131032,0.8251993691272186,0.7803275972969661,18574,7652,10235,217
pklot,ufpr05_sunny,squeezenet,pklot,ufpr04_cloudy,0.7852246763137852,0.7044025157232704,0.8063358912667777,1008,680,2085,166
pklot,ufpr04_cloudy,mobilenet,pklot,ufpr05_sunny,0.7851636800480528,0.8418570375829034,0.7489775017213265,5712,2141,2131,5
cnr,cnr_park_ext,mobilenet,spkl,all,0.7850129198966408,0.8618857901726428,0.6943365164564064,1298,191,221,225
pklot,all_rainy,shufflenet,acpds,all,0.7846975088967971,0.8169440242057489,0.7884474681920546,540,231,342,11
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr05,0.7841848121117075,0.8370525548774934,0.751017710614519,9190,3102,3811,476
pklot,ufpr05_sunny,shufflenet,cnr,all,0.7841320215804507,0.7645226061067645,0.8044009655169034,5521,137,6833,3264
pklot,puc_rainy,squeezenet,pklot,ufpr04_cloudy,0.783955318608784,0.4583068109484405,0.6466311985730613,360,37,2728,814
pklot,puc_rainy,mobilenet,cnr,cnr_park_ext,0.783748361730013,0.7611792488763617,0.7988272818490474,4996,227,6366,2908
cnr,cnr_park_ext_sunny,shufflenet,pklot,all,0.7837208633920616,0.8148284856538216,0.7900417989900612,33113,14505,21423,545
pklot,all_sunny,shufflenet,cnr,cnr_park_ext_sunny,0.7825261158594492,0.7839622641509434,0.811602067882856,2493,97,2451,1277
pklot,puc_rainy,squeezenet,pklot,ufpr04_rainy,0.7814070351758794,0.4528301886792453,0.6460313344938702,72,1,550,173
pklot,ufpr05_cloudy,shufflenet,pklot,puc_sunny,0.7813714669609866,0.7949041145223733,0.7903805465994082,8829,3725,7454,831
pklot,ufpr04,squeezenet,pklot,ufpr04_sunny,0.7811965811965812,0.754601226993865,0.8028568822238583,1968,1,2602,1279
pklot,puc_sunny,squeezenet,cnr,cnr_park_ext_sunny,0.7811016144349477,0.785946447918279,0.8069100849889027,2539,152,2396,1231
pklot,all_rainy,squeezenet,cnr,cnr_park_ext,0.7810581499620611,0.756333486872409,0.7967501225075546,4926,196,6397,2978
pklot,ufpr05_sunny,shufflenet,cnr,cnr_park_ext_rainy,0.7805592543275632,0.7187713310580205,0.776886384455334,1053,33,1878,791
pklot,puc_rainy,mobilenet,cnr,all,0.7805141225007934,0.7665406427221172,0.797999965703899,5677,350,6620,3108
cnr,cnr_park_ext,mobilenet,pklot,ufpr05_cloudy,0.7804107424960506,0.8406978224882211,0.7354382790115367,3301,1173,1145,78
cnr,cnr_park,shufflenet,pklot,puc_cloudy,0.7803133001958126,0.7423827607524508,0.838633210425347,4203,2909,6158,8
pklot,ufpr04_sunny,shufflenet,acpds,all,0.7802491103202847,0.8141459744168548,0.7841193071141475,541,237,336,10
pklot,all_rainy,squeezenet,pklot,ufpr04_sunny,0.7798290598290598,0.778236914600551,0.790195648549842,2260,301,2302,987
pklot,ufpr05_cloudy,shufflenet,cnr,all,0.7796255157092986,0.7609473974111814,0.7992336046263808,5526,213,6757,3259
pklot,puc_sunny,squeezenet,pklot,all_sunny,0.7795953977861388,0.7376346877839802,0.7840135051311975,11364,657,17230,7427
cnr,cnr_park_ext,mobilenet,pklot,puc_cloudy,0.7794095496309685,0.7418700978232132,0.8383530197123255,4209,2927,6140,2
pklot,ufpr04,mobilenet,pklot,ufpr05_rainy,0.7793952967525196,0.8609738884968243,0.6519434628975265,610,197,86,0
pklot,ufpr04,shufflenet,pklot,ufpr05_sunny,0.7793572930223246,0.8380840434910373,0.7424257741383704,5704,2191,2081,13
cnr,cnr_park_ext,mobilenet,pklot,puc_sunny,0.7791640673736744,0.8074638105597858,0.7940973045993329,9650,4592,6587,10
pklot,ufpr04_rainy,shufflenet,pklot,ufpr05_cloudy,0.7790064946463051,0.8429587127354372,0.7284296807592752,3379,1259,1059,0
pklot,ufpr04_cloudy,mobilenet,pklot,ufpr05,0.7782134024971349,0.8401512846150502,0.7341135858698915,9663,3674,3239,3
cnr,cnr_park_ext_cloudy,shufflenet,pklot,all_sunny,0.7779868040787393,0.8194016278915035,0.7728042261845458,18473,7825,10062,318
cnr,all,shufflenet,pklot,ufpr05_cloudy,0.7774267158153414,0.838840874428063,0.731839055160011,3300,1189,1129,79
pklot,ufpr04,shufflenet,cnr,cnr_park_ext_cloudy,0.7774011299435029,0.8202226683701406,0.7676401629945122,2247,912,1193,73
cnr,cnr_park_ext_rainy,shufflenet,pklot,all_cloudy,0.7771667975909924,0.7744301113270896,0.8190139402650272,8765,5090,9043,16
spkl,all,mobilenet,pklot,ufpr05_rainy,0.7771556550951848,0.8593639575971731,0.6503041186352314,608,197,86,2
cnr,all,mobilenet,pklot,puc_sunny,0.7771486155765632,0.8059501922112653,0.7921765836823962,9644,4628,6551,16
pklot,all_sunny,shufflenet,cnr,cnr_park,0.7768069896743447,0.8005677785663591,0.8297476986021138,564,5,414,276
pklot,ufpr05_cloudy,mobilenet,cnr,cnr_park_ext_sunny,0.776511554289332,0.7743688079258549,0.8085976831050723,2423,65,2483,1347
spkl,all,squeezenet,pklot,ufpr04_sunny,0.7760683760683761,0.7562337179010048,0.7946560440968531,2032,95,2508,1215
pklot,all_rainy,squeezenet,cnr,all,0.7754998413202158,0.757224243256229,0.7947189720315295,5516,268,6702,3269
cnr,cnr_park,shufflenet,pklot,all_sunny,0.7742788592616827,0.8187887145139755,0.7686919385002527,18704,8192,9695,87
pklot,ufpr05,shufflenet,acpds,all,0.7740213523131673,0.8090225563909774,0.7779065826689852,538,241,332,13
acpds,all,shufflenet,pklot,all_rainy,0.7735867933966983,0.7839618138424821,0.8180096013625764,4106,51,3626,2212
pklot,all_cloudy,shufflenet,cnr,cnr_park_ext_sunny,0.7735042735042735,0.7720248526366098,0.8048692686623722,2423,84,2464,1347
pklot,ufpr05_sunny,mobilenet,cnr,cnr_park_ext_cloudy,0.7733333333333333,0.7292847503373819,0.7830877836022607,1351,34,2071,969
pklot,ufpr05_sunny,shufflenet,pklot,ufpr04_sunny,0.7731623931623932,0.8098036405331804,0.7611790593427001,2825,905,1698,422
cnr,cnr_park_ext_cloudy,mobilenet,spkl,all,0.7731266149870801,0.8552588196505111,0.6673091879211317,1297,213,199,226
pklot,ufpr04,shufflenet,pklot,ufpr05,0.7729658001085711,0.8368443866493281,0.7280270913998399,9653,3751,3162,13
pklot,all_cloudy,squeezenet,cnr,cnr_park_ext_cloudy,0.7724293785310734,0.7329620790241316,0.7814552788926201,1382,69,2036,938
cnr,cnr_park_ext_rainy,shufflenet,pklot,all,0.7723823757652402,0.8091111780656824,0.779488562132948,33568,15749,20179,90
pklot,all_cloudy,squeezenet,pklot,all,0.7717931767884345,0.6975122861823307,0.76459607818644,18309,531,35397,15349
pklot,ufpr05_cloudy,mobilenet,cnr,cnr_park_ext_rainy,0.7712383488681758,0.7049124012366884,0.7674721982902956,1026,41,1870,818
pklot,puc,mobilenet,spkl,all,0.7710594315245478,0.8325141776937618,0.8359722124830272,1101,21,391,422
pklot,ufpr05,mobilenet,cnr,cnr_park_ext_sunny,0.7706552706552706,0.7693042509154593,0.8017823309695231,2416,95,2453,1354
cnr,all,mobilenet,pklot,all,0.7705572960078176,0.8068660182900276,0.777517465027572,33351,15659,20269,307
cnr,cnr_park_ext_cloudy,shufflenet,spkl,all,0.7705426356589147,0.8521970705725699,0.6762912047632101,1280,201,211,243
pklot,ufpr04,mobilenet,cnr,all,0.7704855601396382,0.8234375,0.7458343302338912,8432,3263,3707,353
cnr,cnr_park_ext_sunny,shufflenet,pklot,ufpr05_sunny,0.7703473821203324,0.8252057299603779,0.7404414784999598,5415,1992,2280,302
cnr,all,shufflenet,pklot,puc_cloudy,0.7701461063413164,0.7336823734729494,0.8312522227926318,4204,3045,6022,7
cnr,cnr_park_ext_sunny,shufflenet,spkl,all,0.7695090439276486,0.8478854024556617,0.7066198547832905,1243,166,246,280
pklot,ufpr04_sunny,mobilenet,spkl,all,0.7695090439276486,0.8314436885865457,0.8332167286079468,1100,23,389,423
pklot,ufpr05,mobilenet,cnr,cnr_park_ext,0.769469545423191,0.7408498759305211,0.7858835930299035,4777,215,6378,3127
cnr,cnr_park_ext,mobilenet,pklot,ufpr05,0.7694673985161952,0.8320885686670767,0.7276018586835306,9470,3626,3287,196
cnr,cnr_park,shufflenet,pklot,all_cloudy,0.7690494893951296,0.7680168332456602,0.8123257817390073,8760,5271,8862,21
cnr,all,shufflenet,pklot,ufpr05,0.768442004946016,0.8305600918038575,0.727628878608896,9409,3582,3331,257
cnr,cnr_park_ext_rainy,shufflenet,pklot,ufpr05_cloudy,0.7681235738107776,0.8355942750466708,0.7165461520567704,3357,1299,1019,22
pklot,ufpr05,mobilenet,cnr,cnr_park,0.7680698967434472,0.7955182072829131,0.8142288896465507,568,20,399,272
pklot,ufpr05_sunny,squeezenet,pklot,ufpr04,0.7678790741615493,0.7665558194774347,0.7787017568627632,4034,1842,4094,615
pklot,all_sunny,squeezenet,cnr,cnr_park_ext,0.7678140304890667,0.7387051700046576,0.7843024799029273,4758,220,6373,3146
pklot,ufpr05,mobilenet,cnr,all,0.7676293240241193,0.7452863007027065,0.7881950370275405,5356,232,6738,3429
pklot,ufpr04_cloudy,mobilenet,pklot,ufpr05_cloudy,0.767596980867123,0.836179163573373,0.7144089732528042,3379,1324,994,0
pklot,ufpr04,shufflenet,pklot,ufpr05_cloudy,0.767596980867123,0.836179163573373,0.7144089732528042,3379,1324,994,0
pklot,ufpr04,mobilenet,cnr,cnr_park_ext_rainy,0.7672436750998668,0.7930871212121212,0.769717306245041,1675,705,1206,169
pklot,all_rainy,squeezenet,pklot,all_rainy,0.7668834417208604,0.7752267026818445,0.8139009609713385,4018,30,3647,2300
cnr,cnr_park_ext_cloudy,shufflenet,pklot,all_cloudy,0.7662127956707689,0.7628281754991809,0.8068995743521131,8615,5191,8942,166
pklot,ufpr04,shufflenet,cnr,cnr_park_ext_sunny,0.7660652105096549,0.8286575469510782,0.7224354463270719,3574,1282,1266,196
pklot,puc_rainy,shufflenet,acpds,all,0.7660142348754448,0.8053293856402665,0.7702622235313867,544,256,317,7
pklot,puc_sunny,mobilenet,cnr,cnr_park,0.7656870532168387,0.7938504542278128,0.8106489373792477,568,23,396,272
pklot,ufpr05_sunny,squeezenet,pklot,all_sunny,0.765636076121926,0.7552252406173472,0.7671503884640637,13261,3066,14821,5530
pklot,ufpr05_cloudy,shufflenet,cnr,cnr_park_ext_sunny,0.7655903767014878,0.7607044756826628,0.7994464894711201,2354,65,2483,1416
pklot,all_cloudy,squeezenet,pklot,puc,0.7651509794215402,0.6626257153499712,0.7461376440686514,9784,173,22676,9790
pklot,ufpr04,mobilenet,cnr,cnr_park_ext_sunny,0.7649572649572649,0.8311924519722633,0.7158460997130948,3656,1371,1177,114
