Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9389717841736793
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9389597881049844
Train Dataset: cnr, Train View: cnr_park_ext_rainy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_sunny, Accuracy: 0.9389047166824944
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9387189983144715
Train Dataset: pklot, Train View: puc, Train Model: squeezenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9383826817165604
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_sunny, Accuracy: 0.938113327002216
Train Dataset: cnr, Train View: cnr_park_ext, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.938046068308181
Train Dataset: cnr, Train View: cnr_park_ext, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.937251787132645
Train Dataset: cnr, Train View: cnr_park_ext_sunny, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.937251787132645
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.9370891117616008
Train Dataset: acpds, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.9370307338071879
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.936497175141243
Train Dataset: spkl, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9362374183815383
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9361470091062762
Train Dataset: pklot, Train View: ufpr04, Train Model: shufflenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.9361089290390154
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04_rainy, Accuracy: 0.9359296482412061
Train Dataset: pklot, Train View: puc, Train Model: squeezenet, Test Dataset: pklot, Test View: ufpr04_sunny, Accuracy: 0.9355555555555556
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.9348869686654447
Train Dataset: pklot, Train View: puc_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05, Accuracy: 0.9347970323903734
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.9324662331165583
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9323008745256111
Train Dataset: acpds, Train View: all, Train Model: shufflenet, Test Dataset: acpds, Test View: all, Accuracy: 0.9314946619217082
Train Dataset: pklot, Train View: puc, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.9305711086226204
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_cloudy, Accuracy: 0.9304897314375987
Train Dataset: pklot, Train View: puc, Train Model: squeezenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9303954802259887
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: all, Accuracy: 0.9290949328887995
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9286000518586616
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9285130050711599
Train Dataset: pklot, Train View: puc_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_cloudy, Accuracy: 0.9278567667193259
Train Dataset: cnr, Train View: cnr_park_ext_rainy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.9277204130262113
Train Dataset: pklot, Train View: puc_sunny, Train Model: squeezenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.927549329718331
Train Dataset: spkl, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.927463731865933
Train Dataset: pklot, Train View: puc_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.9272116461366181
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9269202985793402
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04_cloudy, Accuracy: 0.9251078954049251
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04_rainy, Accuracy: 0.9246231155778895
Train Dataset: cnr, Train View: cnr_park_ext_rainy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.9245432883240667
Train Dataset: acpds, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.9244566640481802
Train Dataset: pklot, Train View: all_rainy, Train Model: squeezenet, Test Dataset: pklot, Test View: ufpr04_cloudy, Accuracy: 0.9243462807819244
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.9236618309154577
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.9235617808904453
Train Dataset: pklot, Train View: ufpr04, Train Model: shufflenet, Test Dataset: pklot, Test View: all, Accuracy: 0.9233035380680021
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.9229547259729944
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.9229547259729944
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9229191712042996
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.9219691018591254
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9218637129785697
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04_cloudy, Accuracy: 0.9218075653719218
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.9217332885455156
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: squeezenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.9216749510468444
Train Dataset: pklot, Train View: puc_sunny, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9211299435028248
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: all, Accuracy: 0.9203000603569683
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all, Accuracy: 0.919725232086914
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.9188540716924997
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9180110763303636
Train Dataset: pklot, Train View: puc_cloudy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9179661016949152
Train Dataset: pklot, Train View: puc_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_cloudy, Accuracy: 0.9178515007898894
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05, Accuracy: 0.9172447071596598
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9170025693609598
Train Dataset: acpds, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.9167043229402019
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9165663375872863
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9162985986149735
Train Dataset: pklot, Train View: puc_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9161581920903955
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9161581920903955
Train Dataset: pklot, Train View: ufpr05, Train Model: shufflenet, Test Dataset: pklot, Test View: all, Accuracy: 0.9158163998505446
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9157235733204913
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: all, Accuracy: 0.9157158049032852
Train Dataset: pklot, Train View: puc_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.9155070577635399
Train Dataset: pklot, Train View: puc_sunny, Train Model: squeezenet, Test Dataset: pklot, Test View: ufpr04, Accuracy: 0.9154463863958432
Train Dataset: pklot, Train View: puc_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05, Accuracy: 0.9154351890946378
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.9153792441302261
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9153623886347219
Train Dataset: pklot, Train View: puc_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05, Accuracy: 0.9150732854816334
Train Dataset: pklot, Train View: all_rainy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9150282485875706
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.9144572286143071
Train Dataset: pklot, Train View: puc_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_cloudy, Accuracy: 0.9143408811655257
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.9136714813570709
Train Dataset: pklot, Train View: all_rainy, Train Model: squeezenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.9134658834161772
Train Dataset: pklot, Train View: puc, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9134463276836158
Train Dataset: pklot, Train View: puc_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.9134047452197417
Train Dataset: pklot, Train View: all_sunny, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9132203389830509
Train Dataset: pklot, Train View: ufpr04, Train Model: shufflenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9128087681989203
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.912542372881356
Train Dataset: pklot, Train View: ufpr04, Train Model: squeezenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.912110257568911
Train Dataset: pklot, Train View: puc_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.911903093402743
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9116636675936529
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9107639456895141
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.9106793191745745
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9105084745762712
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9102824858757063
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04_rainy, Accuracy: 0.9095477386934674
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.9092945128779395
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: cnr, Test View: all, Accuracy: 0.9092351634401777
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.9086995695264791
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.908658462075587
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all, Accuracy: 0.907682579829276
Train Dataset: cnr, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9070551408620274
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9070551408620274
Train Dataset: cnr, Train View: cnr_park, Train Model: mobilenet, Test Dataset: cnr, Test View: all, Accuracy: 0.9068867026340844
Train Dataset: cnr, Train View: cnr_park_ext, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9052492174331809
Train Dataset: spkl, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.9048418830078219
Train Dataset: pklot, Train View: ufpr05, Train Model: shufflenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.9041557645616765
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.9039751349582856
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext, Accuracy: 0.9032213561426502
Train Dataset: acpds, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.9032032818364318
Train Dataset: cnr, Train View: cnr_park_ext_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.9032025042138213
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.9015091342335186
Train Dataset: pklot, Train View: puc, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.9003389830508475
Train Dataset: cnr, Train View: cnr_park, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_sunny, Accuracy: 0.8999683444127888
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.8996683250414593
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.8996498249124563
Train Dataset: acpds, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.8996113057248428
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_rainy, Accuracy: 0.8996005326231691
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8991262907069102
Train Dataset: pklot, Train View: all, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8985310734463277
Train Dataset: pklot, Train View: puc_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05, Accuracy: 0.8984257192834308
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8983050847457628
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.8980963045912654
Train Dataset: cnr, Train View: cnr_park, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext, Accuracy: 0.8973580740842934
Train Dataset: acpds, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: all, Accuracy: 0.8969332911792602
Train Dataset: acpds, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.8968046240253013
Train Dataset: cnr, Train View: cnr_park, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_rainy, Accuracy: 0.8966711051930759
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: all, Accuracy: 0.8964015750294599
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext, Accuracy: 0.8963233772504656
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8959491660047657
Train Dataset: pklot, Train View: puc_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.8953849234157574
Train Dataset: pklot, Train View: ufpr05, Train Model: shufflenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.894950651616773
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.894654466650614
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04_cloudy, Accuracy: 0.8946433104848946
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: all, Accuracy: 0.8945731513805141
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.894447223611806
Train Dataset: pklot, Train View: ufpr05, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.894428715389414
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8935663224781573
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_sunny, Accuracy: 0.8934789490345046
Train Dataset: pklot, Train View: puc_sunny, Train Model: squeezenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.8930297244419301
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8927720413026211
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: pklot, Test View: all, Accuracy: 0.8926939326876095
Train Dataset: cnr, Train View: cnr_park, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8919774011299435
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: all, Accuracy: 0.8919073310060298
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.8917458729364682
Train Dataset: pklot, Train View: puc, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_cloudy, Accuracy: 0.8906441987010707
Train Dataset: spkl, Train View: all, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8906214689265537
Train Dataset: pklot, Train View: puc_sunny, Train Model: squeezenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.8900139162147895
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_sunny, Accuracy: 0.8898385565052231
Train Dataset: pklot, Train View: puc, Train Model: squeezenet, Test Dataset: cnr, Test View: cnr_park_ext_rainy, Accuracy: 0.8894806924101198
Train Dataset: acpds, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.8893658683536677
Train Dataset: cnr, Train View: cnr_park, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.8893570912593306
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext, Accuracy: 0.88901151962475
Train Dataset: spkl, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.8886706816793227
Train Dataset: acpds, Train View: all, Train Model: mobilenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.8874195601442614
Train Dataset: pklot, Train View: puc_cloudy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8872120730738682
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: shufflenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.8867440972790228
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc, Accuracy: 0.8865709638639417
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.8864441899776433
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8861016949152543
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_rainy, Accuracy: 0.8860186418109188
Train Dataset: pklot, Train View: puc_rainy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8856497175141242
Train Dataset: spkl, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_rainy, Accuracy: 0.8854860186418109
Train Dataset: cnr, Train View: cnr_park, Train Model: shufflenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.8853426713356678
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_cloudy, Accuracy: 0.8849977406235879
Train Dataset: pklot, Train View: ufpr04_sunny, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8848292295472597
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.8846584546472565
Train Dataset: pklot, Train View: puc, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05, Accuracy: 0.8832257675372459
Train Dataset: pklot, Train View: all, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8831638418079096
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8831638418079096
Train Dataset: pklot, Train View: puc, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_sunny, Accuracy: 0.883071378516368
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: pklot, Test View: all_sunny, Accuracy: 0.8820001090572005
Train Dataset: pklot, Train View: ufpr05_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_cloudy, Accuracy: 0.8819935410665969
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: shufflenet, Test Dataset: spkl, Test View: all, Accuracy: 0.8816537467700258
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_sunny, Accuracy: 0.8815202264983925
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: mobilenet, Test Dataset: spkl, Test View: all, Accuracy: 0.8811369509043928
Train Dataset: pklot, Train View: puc_cloudy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext, Accuracy: 0.8810098641098159
Train Dataset: cnr, Train View: cnr_park_ext_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.8807403701850925
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8806779661016949
Train Dataset: cnr, Train View: cnr_park_ext_rainy, Train Model: shufflenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.8786419455815073
Train Dataset: pklot, Train View: ufpr04, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park, Accuracy: 0.8784749801429707
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04, Accuracy: 0.8774681152574397
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr04, Accuracy: 0.8771846953235711
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: spkl, Test View: all, Accuracy: 0.8770025839793282
Train Dataset: cnr, Train View: cnr_park_ext_sunny, Train Model: mobilenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.8768197088465846
Train Dataset: cnr, Train View: cnr_park_ext_rainy, Train Model: shufflenet, Test Dataset: spkl, Test View: all, Accuracy: 0.875968992248062
Train Dataset: pklot, Train View: all_sunny, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8757062146892656
Train Dataset: acpds, Train View: all, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr04_rainy, Accuracy: 0.8756281407035176
Train Dataset: pklot, Train View: puc_cloudy, Train Model: mobilenet, Test Dataset: cnr, Test View: all, Accuracy: 0.875595049190733
Train Dataset: pklot, Train View: ufpr05_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: all_rainy, Accuracy: 0.8755377688844422
Train Dataset: pklot, Train View: ufpr05_sunny, Train Model: squeezenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.8753912834095834
Train Dataset: spkl, Train View: all, Train Model: squeezenet, Test Dataset: pklot, Test View: ufpr04_cloudy, Accuracy: 0.8753490733688754
Train Dataset: pklot, Train View: ufpr04_rainy, Train Model: mobilenet, Test Dataset: cnr, Test View: cnr_park_ext_cloudy, Accuracy: 0.8752542372881356
Train Dataset: pklot, Train View: puc, Train Model: squeezenet, Test Dataset: cnr, Test View: cnr_park_ext, Accuracy: 0.8748706628957715
Train Dataset: cnr, Train View: cnr_park_ext, Train Model: mobilenet, Test Dataset: pklot, Test View: puc_rainy, Accuracy: 0.8747893089333012
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: shufflenet, Test Dataset: spkl, Test View: all, Accuracy: 0.8739018087855297
Train Dataset: pklot, Train View: puc_rainy, Train Model: shufflenet, Test Dataset: cnr, Test View: cnr_park_ext_rainy, Accuracy: 0.8737683089214381
Train Dataset: pklot, Train View: ufpr04_cloudy, Train Model: shufflenet, Test Dataset: pklot, Test View: ufpr05_rainy, Accuracy: 0.8734602463605823
